Body Type,Diet,How Often Shower,Heating Energy Source,Transport,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,CarbonEmission,Sex_female,Sex_male,Energy efficiency_No,Energy efficiency_Sometimes,Energy efficiency_Yes,Cooking_Oven,Cooking_Microwave,Cooking_Grill,Cooking_Airfryer,Cooking_Stove,Recycling_Metal,Recycling_Paper,Recycling_Glass,Recycling_Plastic
2,3,1,2,0,0,9040,3,45,2,1,19,44,16,2321,True,False,True,False,False,False,True,True,True,True,True,True,True,True
0,0,2,3,1,0,8784,1,292,0,5,14,25,11,1574,False,True,False,True,False,True,True,True,True,True,False,True,False,False
2,1,0,3,1,1,18763,3,1739,1,6,20,0,20,2471,True,False,False,False,True,False,True,True,True,True,True,True,False,True
3,3,0,0,0,0,24478,2,2,0,6,14,27,23,2541,False,True,True,False,False,False,True,False,False,True,False,True,False,False
2,3,1,2,0,1,10490,3,38,1,3,0,21,19,2298,True,False,False,False,True,False,False,True,True,False,False,True,True,True
2,2,0,0,1,0,22090,1,970,2,1,18,31,15,1445,False,True,True,False,False,False,False,True,True,False,True,False,False,True
2,0,2,1,2,1,14669,0,8616,3,7,12,2,16,4240,False,True,False,True,False,False,False,False,False,False,True,True,True,True
0,2,2,3,1,0,19360,3,635,0,3,4,42,11,2650,False,True,False,False,True,False,False,False,False,True,True,True,False,False
1,3,2,3,2,1,13731,0,2914,1,1,3,13,23,1033,True,False,True,False,False,True,True,True,True,True,True,True,True,False
0,2,3,0,0,0,12452,1,92,0,3,21,26,15,990,False,True,True,False,False,True,False,False,False,True,True,False,True,True
1,0,2,0,0,2,12878,0,67,2,6,13,6,7,937,True,False,False,False,True,True,True,True,True,False,True,True,False,False
2,2,1,0,2,1,20810,2,6972,1,5,3,23,23,3483,True,False,True,False,False,True,True,False,False,True,True,False,False,True
3,2,2,1,2,0,16460,3,9812,2,3,5,31,17,6515,True,False,True,False,False,False,True,True,True,True,True,True,False,True
1,3,0,2,1,1,21748,3,1057,0,7,8,27,18,2929,False,True,True,False,False,True,False,True,True,True,True,True,False,True
1,2,1,2,2,2,10661,1,3295,2,1,11,34,11,2377,False,True,True,False,False,True,True,False,False,True,False,False,True,True
0,3,3,3,0,1,4435,2,97,0,1,7,9,10,1252,True,False,True,False,False,False,True,True,True,True,True,True,False,True
1,3,2,2,2,0,21493,1,9705,3,6,9,8,23,1874,True,False,True,False,False,False,False,True,True,False,False,False,False,False
0,0,0,1,2,1,5885,1,3105,0,6,8,38,2,1579,True,False,False,True,False,True,False,False,False,True,True,True,True,False
2,3,3,1,0,1,11855,0,6,3,1,23,2,11,974,False,True,False,True,False,True,False,True,True,False,False,True,True,False
2,1,3,0,0,2,20640,3,34,0,2,15,42,8,2607,False,True,False,False,True,True,True,False,False,False,True,True,False,False
0,2,2,1,1,2,19104,2,1328,2,2,24,28,22,2054,False,True,True,False,False,True,True,False,False,True,True,True,False,False
1,3,0,3,1,2,20640,0,779,0,7,7,16,12,1662,False,True,False,True,False,True,True,True,True,False,True,False,False,False
2,0,1,1,1,0,16460,1,913,3,4,5,29,1,1463,True,False,False,False,True,False,True,False,False,False,False,True,False,False
2,2,3,2,2,0,6737,1,5464,0,1,19,45,14,1143,True,False,True,False,False,False,False,True,True,False,True,True,True,True
0,2,1,2,2,0,18934,0,3912,1,6,7,41,20,2790,False,True,False,True,False,False,False,True,True,False,False,False,False,False
2,3,3,1,0,1,23113,1,89,3,7,5,46,20,2629,True,False,False,True,False,True,True,True,True,False,True,True,False,False
2,3,1,2,2,0,16460,2,4359,1,5,15,9,5,2338,True,False,True,False,False,True,True,True,True,False,False,True,True,False
2,2,1,3,2,0,13305,1,7873,2,7,21,44,6,3984,True,False,True,False,False,False,True,True,True,True,False,True,False,True
1,2,3,1,1,0,14328,1,374,0,2,20,34,3,1253,False,True,False,True,False,True,True,False,False,True,True,True,True,False
3,1,0,1,1,1,14925,1,1218,1,1,10,17,19,1480,True,False,True,False,False,False,True,False,False,True,False,False,True,False
2,3,0,1,0,2,18081,1,1,1,1,4,38,9,1556,True,False,True,False,False,True,False,False,False,False,False,True,False,True
2,3,1,1,1,0,8614,0,638,1,7,8,36,1,1847,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1,3,2,1,2,1,25245,1,8641,1,4,19,3,20,2778,True,False,False,True,False,True,False,True,True,True,False,False,True,True
1,3,3,3,0,0,5629,0,46,0,5,14,50,14,1828,False,True,True,False,False,False,False,True,True,False,False,False,False,True
2,1,0,2,2,0,17910,1,2871,2,1,15,35,0,1684,True,False,False,False,True,False,False,False,False,False,False,True,False,False
3,3,1,3,1,1,16119,3,978,3,1,15,46,24,3503,True,False,False,False,True,False,True,True,True,True,False,True,True,True
1,3,2,1,1,2,19190,3,1585,1,1,12,36,1,2540,True,False,True,False,False,True,True,True,True,False,True,False,True,False
0,0,3,2,0,1,11855,0,92,3,2,11,21,1,838,True,False,False,True,False,True,True,False,False,True,True,False,True,True
1,1,0,3,2,2,18507,3,4197,1,4,17,28,8,3559,True,False,True,False,False,False,False,False,False,True,True,False,True,True
1,0,3,0,1,2,23454,2,199,1,4,15,2,16,1237,True,False,True,False,False,False,False,True,True,False,True,False,True,True
1,3,3,3,1,0,6908,2,732,1,4,1,6,1,1406,True,False,False,True,False,True,True,True,True,False,True,True,False,False
0,0,1,1,1,0,23028,2,584,1,6,5,4,15,1812,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,2,1,1,1,1,18678,3,476,2,4,17,26,10,2784,False,True,False,True,False,False,False,False,False,False,False,True,True,True
3,3,2,0,1,0,17655,3,1507,3,4,24,2,15,2554,True,False,False,True,False,False,False,False,False,False,True,False,True,False
0,1,2,2,2,0,11172,1,6915,0,5,0,28,5,1203,False,True,False,True,False,True,True,True,True,False,False,True,True,False
0,0,0,3,1,1,4776,1,133,2,4,11,8,5,1167,True,False,True,False,False,False,True,True,True,False,False,True,True,True
1,1,3,3,0,0,15693,1,9,1,1,13,30,3,1279,False,True,False,False,True,False,True,False,False,True,True,True,False,False
2,0,1,0,0,2,21322,0,34,0,6,5,6,22,842,True,False,True,False,False,False,True,True,True,True,True,False,True,True
1,1,3,3,2,2,7249,3,9359,2,2,19,32,10,2654,False,True,False,False,True,False,False,True,True,False,True,True,False,True
0,2,3,1,0,0,10746,0,62,3,1,13,27,4,830,True,False,False,True,False,True,True,False,False,False,False,True,True,True
0,0,3,1,1,1,25331,1,1681,2,3,2,24,19,1624,False,True,True,False,False,True,False,False,False,False,True,False,True,False
0,1,2,3,0,0,17910,0,93,1,3,16,50,7,1439,False,True,False,False,True,False,False,False,False,False,True,True,False,True
0,3,0,3,0,2,20896,3,56,0,1,11,43,13,2904,False,True,True,False,False,False,True,False,False,False,True,False,True,False
2,2,0,3,2,2,24989,3,3509,1,7,9,33,14,4103,True,False,False,True,False,False,True,False,False,True,True,False,False,False
2,1,3,2,0,0,14755,1,37,0,2,15,34,10,1060,True,False,True,False,False,False,True,True,True,True,True,True,True,True
0,3,3,3,2,2,10490,3,6731,0,2,7,19,12,4203,False,True,False,False,True,True,True,True,True,False,False,True,False,False
0,1,1,3,1,0,6396,1,1388,0,1,19,5,6,856,True,False,False,True,False,True,True,False,False,True,False,True,True,True
1,1,0,0,2,1,21834,2,159,3,7,4,33,16,2433,False,True,True,False,False,True,True,True,True,False,True,False,False,True
1,1,1,3,2,1,6226,0,7976,3,5,5,15,0,4483,False,True,True,False,False,False,True,False,False,True,True,True,False,True
3,3,3,0,1,2,23284,0,1032,0,7,7,13,18,1661,False,True,False,False,True,True,True,True,True,False,False,True,False,True
0,0,1,3,1,2,11002,1,1351,1,6,5,13,7,1484,False,True,True,False,False,False,False,False,False,False,True,True,False,True
2,1,0,1,1,2,5543,3,436,0,2,9,46,23,2955,True,False,False,False,True,False,False,True,True,True,False,False,False,False
1,0,0,2,2,1,19701,1,4595,1,4,16,41,10,2590,True,False,False,False,True,True,True,False,False,True,True,False,False,False
0,1,0,2,1,2,23113,0,770,0,4,0,37,1,1166,False,True,False,True,False,False,False,False,False,True,True,True,False,True
3,3,0,1,1,1,11684,1,1632,2,2,13,23,20,1742,True,False,True,False,False,False,True,False,False,False,True,False,False,False
3,2,0,1,1,0,4605,1,69,3,5,0,15,17,1628,True,False,False,True,False,False,True,False,False,True,True,False,True,False
3,2,3,0,1,2,18678,0,1876,2,4,14,37,14,2090,False,True,True,False,False,True,False,True,True,True,True,False,True,False
1,0,1,3,1,1,5799,0,158,1,3,5,38,7,1327,False,True,False,True,False,False,False,True,True,True,True,True,False,True
3,3,1,3,1,0,24648,2,838,3,6,18,5,6,2673,True,False,False,False,True,True,False,False,False,False,True,False,True,False
2,1,3,0,2,1,6482,1,2723,2,7,6,28,17,2664,False,True,True,False,False,False,True,False,False,True,False,False,True,True
0,0,2,0,1,0,5714,2,593,1,2,11,26,17,1239,True,False,False,True,False,False,True,False,False,False,False,True,False,False
1,0,1,2,2,1,25245,0,4910,3,5,5,40,22,2991,True,False,False,True,False,True,False,False,False,False,True,False,True,True
2,3,2,1,0,0,20810,1,61,1,7,0,19,9,1688,True,False,False,True,False,False,True,False,False,True,False,False,True,True
1,3,1,3,0,2,8955,1,54,0,2,7,49,6,1563,True,False,False,False,True,False,True,True,True,False,True,True,False,False
2,2,1,1,2,2,23454,1,4425,1,2,11,13,23,3127,False,True,False,True,False,True,False,True,True,False,False,False,False,True
3,3,3,3,0,0,7079,3,85,2,6,0,41,22,4095,False,True,False,False,True,True,True,True,True,False,False,False,False,True
2,1,3,3,2,1,13816,1,7434,1,6,14,14,5,2486,True,False,False,False,True,False,False,True,True,True,True,True,True,True
3,3,0,0,2,0,17825,2,7258,2,1,9,27,18,5082,False,True,True,False,False,True,True,False,False,False,True,True,False,False
3,0,2,2,0,0,6482,0,7,3,5,2,39,22,2160,False,True,False,False,True,False,True,True,True,True,False,True,False,False
3,1,1,3,0,1,6140,2,74,0,3,2,19,5,2091,False,True,True,False,False,True,True,False,False,True,False,True,False,True
1,0,2,0,0,1,24051,0,37,3,5,14,30,22,1696,False,True,True,False,False,False,True,True,True,True,False,True,True,False
2,0,3,3,2,1,25416,0,1170,0,1,15,1,22,1009,False,True,False,False,True,False,True,False,False,False,True,False,True,False
0,3,2,2,2,0,14499,0,6890,0,2,15,39,11,2134,False,True,False,False,True,False,True,False,False,False,True,True,True,False
3,0,0,3,1,1,19957,1,506,0,4,12,43,0,2047,False,True,False,False,True,True,False,False,False,True,True,False,False,False
1,3,3,1,0,2,24051,0,99,2,6,10,28,14,2190,False,True,False,True,False,False,True,True,True,True,False,False,False,True
2,1,1,1,2,0,18337,0,1695,0,6,22,31,24,1177,True,False,False,False,True,False,True,False,False,True,True,True,False,False
2,2,2,0,2,0,14925,2,5671,0,4,16,45,14,1814,True,False,False,False,True,True,False,False,False,True,False,False,True,True
0,3,1,0,2,2,16205,0,8553,1,6,6,44,19,1284,True,False,False,False,True,True,True,True,True,True,True,False,True,True
0,2,3,3,1,2,6226,1,1418,2,7,15,6,12,1839,False,True,False,False,True,True,False,True,True,True,True,True,False,False
0,2,2,0,1,0,18252,1,382,2,3,10,24,18,1026,True,False,False,True,False,False,False,True,True,True,False,True,True,True
0,3,2,1,2,2,10831,0,5005,2,6,20,37,6,2600,True,False,False,False,True,False,False,True,True,False,False,True,True,True
1,1,2,0,0,2,5287,3,77,3,4,3,33,10,2189,True,False,True,False,False,False,True,False,False,True,True,True,True,False
0,1,1,0,1,1,16972,1,194,2,2,17,45,5,1500,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,1,3,2,1,0,21834,2,1446,0,6,16,25,5,1685,False,True,False,True,False,True,True,False,False,False,True,True,False,True
1,0,1,3,0,1,19019,2,58,1,6,13,26,7,1914,True,False,False,True,False,False,True,True,True,False,False,True,True,False
2,0,0,1,2,0,15778,1,7570,3,2,14,48,13,2845,True,False,True,False,False,False,True,True,True,False,False,True,True,False
0,0,1,1,2,2,10661,1,8298,2,2,4,12,12,2152,True,False,False,True,False,True,True,False,False,False,True,False,True,False
2,2,3,3,2,2,25075,3,3216,0,1,5,20,21,2577,True,False,False,True,False,False,True,False,False,True,False,True,True,True
3,3,2,3,2,2,15949,1,9945,1,3,1,9,13,4220,True,False,False,False,True,False,False,False,False,True,False,True,True,True
0,2,0,1,1,2,13219,0,499,2,6,17,5,2,1199,False,True,False,False,True,False,False,True,True,False,True,False,True,True
0,0,3,2,1,2,23625,2,1426,2,3,4,13,16,1552,True,False,False,True,False,True,False,True,True,True,True,True,True,True
3,3,2,3,2,0,25245,3,95,0,5,9,15,11,3294,False,True,False,False,True,False,False,False,False,True,False,True,False,True
3,0,1,3,2,2,18166,3,1467,0,6,7,28,1,3243,True,False,False,True,False,False,True,False,False,True,True,False,True,False
1,2,2,3,1,2,22943,0,1172,3,2,7,44,20,1675,True,False,True,False,False,True,False,False,False,True,True,True,False,True
1,1,2,0,1,2,7334,1,1212,0,7,6,24,3,1304,True,False,True,False,False,False,True,True,True,True,False,False,False,False
0,3,2,0,0,2,19446,3,99,2,6,13,24,18,2878,False,True,True,False,False,True,True,False,False,True,False,True,False,True
0,2,2,0,2,0,20725,0,2787,2,2,21,16,14,1126,False,True,False,False,True,True,False,False,False,False,True,True,False,False
0,3,2,1,0,1,23540,1,7,2,3,10,28,12,1489,False,True,False,True,False,False,False,True,True,True,True,True,False,True
1,3,3,0,2,2,24904,2,3347,1,4,24,40,0,1954,False,True,False,False,True,True,False,True,True,False,True,True,True,True
0,0,1,0,1,0,24051,2,1475,2,7,0,31,9,1957,True,False,False,True,False,True,True,True,True,True,False,False,True,True
3,2,0,1,1,2,6311,3,1873,3,7,9,36,23,3778,True,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,2,1,1,0,17740,3,1661,3,2,24,29,10,2069,True,False,False,False,True,False,False,True,True,False,True,False,True,False
1,3,0,3,1,0,22175,2,774,2,2,6,34,24,2421,False,True,True,False,False,True,False,False,False,False,True,True,False,True
1,0,3,0,1,2,25075,3,1043,1,2,5,42,15,2801,False,True,True,False,False,True,False,True,True,True,True,False,False,False
3,2,2,0,2,2,4435,2,9006,0,4,19,46,23,5547,True,False,False,True,False,False,False,False,False,False,True,True,False,False
3,0,1,1,0,0,19531,2,15,3,2,22,22,12,2343,False,True,True,False,False,False,True,True,True,True,False,True,False,False
3,1,3,1,1,2,24819,0,1199,3,5,0,21,15,2232,False,True,True,False,False,True,True,True,True,False,True,True,False,False
3,1,0,3,0,0,15693,2,20,2,2,12,34,9,2309,True,False,True,False,False,True,False,True,True,True,False,True,False,True
0,0,3,2,2,1,11172,1,4058,3,3,11,14,17,2233,False,True,True,False,False,False,False,False,False,True,True,True,True,False
0,0,0,2,0,0,24563,2,95,0,4,20,8,7,1419,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2,3,0,3,0,0,16375,2,71,1,5,20,3,13,2087,False,True,False,False,True,True,False,True,True,False,False,True,False,True
2,1,3,0,1,1,14925,3,1603,2,5,6,44,22,2829,True,False,True,False,False,True,True,False,False,True,True,False,True,False
2,2,1,1,1,2,5458,3,1595,2,2,16,49,4,3057,True,False,False,True,False,True,False,True,True,False,True,False,False,False
2,0,2,3,0,2,5287,2,92,2,4,10,9,1,2337,False,True,False,True,False,False,False,True,True,True,False,False,False,True
1,1,1,1,0,1,4776,2,80,1,3,19,50,5,1651,True,False,True,False,False,True,False,False,False,False,True,False,True,False
3,1,2,0,0,1,17825,2,21,2,3,7,31,6,2214,False,True,False,True,False,False,False,True,True,False,False,True,False,False
0,3,0,0,0,2,11599,2,31,1,3,6,15,19,1402,True,False,True,False,False,False,True,True,True,False,False,False,True,True
0,2,2,2,0,2,24222,3,3,0,2,7,12,12,2317,False,True,False,True,False,True,False,False,False,True,False,True,True,True
3,1,2,3,2,1,23540,0,2698,1,1,9,50,4,2027,False,True,False,False,True,True,True,False,False,True,False,True,False,False
1,2,0,1,2,2,17825,0,1580,2,5,2,19,19,1543,True,False,False,True,False,False,True,True,True,True,False,False,True,False
2,3,0,2,2,0,7334,1,5541,0,3,24,0,17,2522,True,False,False,True,False,False,True,True,True,False,False,False,False,True
3,3,3,0,2,1,20299,1,7014,2,2,1,10,8,3996,True,False,False,True,False,False,False,True,True,True,False,False,False,True
1,3,3,3,1,1,6737,3,1122,1,5,10,5,19,2673,False,True,False,False,True,True,True,True,True,False,False,True,True,True
3,0,0,3,2,1,17058,0,1644,0,3,3,27,11,2235,False,True,False,False,True,True,False,False,False,True,True,False,True,True
1,1,2,1,1,0,18252,1,1854,2,3,16,29,9,1378,True,False,False,False,True,True,False,True,True,False,True,False,False,False
0,2,1,1,0,2,5032,3,72,3,6,4,39,7,2939,False,True,False,False,True,True,False,True,True,True,True,True,False,False
3,0,3,0,2,1,20043,3,4383,0,2,9,6,21,4311,False,True,False,True,False,False,False,False,False,True,True,False,False,True
2,2,3,3,0,0,4264,2,69,1,7,11,28,24,2107,True,False,False,True,False,False,False,False,False,True,True,True,False,False
0,3,2,1,2,1,10405,0,5954,3,4,14,11,21,3419,True,False,True,False,False,False,True,True,True,True,False,False,False,False
1,1,0,2,2,2,18593,1,9258,0,4,12,20,20,3713,False,True,False,False,True,False,False,False,False,True,False,True,False,False
3,0,1,1,2,0,13305,2,2041,2,1,17,0,18,1484,False,True,False,True,False,True,False,False,False,False,True,False,True,True
0,3,3,3,2,1,24648,0,2033,3,7,1,40,1,2517,False,True,False,True,False,True,True,True,True,True,False,False,True,True
2,1,2,2,1,0,14328,2,1958,1,7,19,9,9,1890,True,False,True,False,False,True,False,True,True,True,False,True,True,True
2,1,3,3,0,1,20640,2,58,2,5,10,38,2,3071,False,True,False,True,False,True,True,True,True,False,False,False,False,False
0,0,0,3,0,0,6226,2,92,3,4,15,32,8,2073,False,True,True,False,False,False,False,True,True,True,True,True,True,False
0,1,2,3,0,0,12367,3,93,3,1,9,43,0,2233,True,False,False,False,True,True,False,True,True,False,False,True,False,True
0,3,2,2,2,2,18252,0,7926,3,5,19,7,16,1644,True,False,True,False,False,False,False,True,True,False,False,False,False,False
3,3,1,0,1,0,9978,3,1988,1,7,15,10,9,2957,False,True,True,False,False,False,True,True,True,False,False,True,False,True
2,1,1,1,1,1,10064,2,757,3,4,6,25,9,2278,False,True,True,False,False,False,True,False,False,False,True,True,False,False
0,3,3,3,2,2,24904,1,8497,0,6,22,23,4,2813,True,False,False,True,False,True,True,True,True,True,False,False,False,False
2,2,3,2,0,0,13816,2,62,0,4,3,42,6,1983,True,False,True,False,False,True,True,False,False,False,False,False,True,True
0,0,1,2,2,0,17825,1,5323,3,3,16,3,24,2779,True,False,False,True,False,False,True,False,False,True,False,False,True,False
